,Unnamed: 0,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,year,month,pct_change,Trend,21 moving average,34 moving average,average,std 20,std14,upperband,lowerband,open-close,low-high,5_day_rolling,5_day_rolling_std,Action
278,278,BAJFINANCE,EQ,2018-06-25,2336.05,2342.0,2399.0,2334.0,2385.05,2390.6,2379.12,2393535,5694509403.0,98474,867655,36.25,2018,6,2.335138375,Positive,2199.6904761904766,2123.1749999999993,2253.717857142857,60.7282712237275,60.7282712237275,2375.174399590312,2132.2613146954027,2.075149444918869,2.784918594687232,1.2921927509999993,1.6543901360785611,-1.0
279,279,BAJFINANCE,EQ,2018-06-26,2390.6,2385.0,2419.15,2344.55,2367.0,2367.35,2376.65,2337942,5556479985.0,120935,921045,39.4,2018,6,-0.97255919,Slight negative,2212.661904761905,2138.4176470588227,2268.482142857143,61.482866929109456,61.482866929109456,2391.447876715361,2145.516408998924,-0.7400419287211778,3.1818472628009595,0.8529358001999992,1.9434317034470983,-1.0
280,280,BAJFINANCE,EQ,2018-06-27,2367.35,2379.8,2379.8,2322.55,2336.0,2335.5,2339.39,1069126,2501097610.0,48300,523302,48.95,2018,6,-1.345386191,Negative,2224.9666666666667,2153.067647058823,2280.342857142857,56.742613403178396,56.742613403178396,2393.828083949214,2166.8576303365007,-1.861500966467778,2.464963079373964,0.6085216465999992,2.161513872130316,-1.0
281,281,BAJFINANCE,EQ,2018-06-28,2335.5,2337.0,2348.0,2253.8,2290.0,2274.7,2295.23,1713003,3931739916.0,56405,601254,35.1,2018,6,-2.6032969390000003,Negative,2232.397619047619,2165.220588235293,2286.6178571428572,50.07385548113531,50.07385548113531,2386.765568105128,2186.4701461805867,-2.6658108686350097,4.179607773538016,0.1791401491999991,2.5955957651849393,1.0
282,282,BAJFINANCE,EQ,2018-06-29,2274.7,2282.1,2320.0,2270.6,2299.0,2296.35,2298.76,1378421,3168656346.0,59912,507894,36.85,2018,6,0.95177386,Slight positive,2241.2761904761905,2177.9220588235285,2289.907142857143,49.00576048219153,49.00576048219153,2387.918663821526,2191.89562189276,0.624424871828579,2.175636395666348,-0.32686601700000084,1.9594404864159192,1.0
283,283,BAJFINANCE,EQ,2018-07-02,2296.35,2300.0,2314.7,2281.1,2302.9,2299.55,2298.32,840376,1931453787.0,37151,288240,34.3,2018,7,0.13935158,No change,2251.8547619047617,2189.6161764705867,2292.642857142857,48.34755127495161,48.34755127495161,2389.3379596927607,2195.947754592954,-0.01956521739129644,1.4729735653851173,-0.7660233760000008,1.371534142313754,1.0
284,284,BAJFINANCE,EQ,2018-07-03,2299.55,2305.0,2334.0,2285.75,2326.9,2321.1,2313.4,810667,1875395909.0,36557,228631,28.2,2018,7,0.937139875,Slight positive,2264.152380952381,2201.414705882353,2299.075,45.42468724753986,45.42468724753986,2389.9243744950795,2208.22562550492,0.6984815618221218,2.11090451711692,-0.3840835630000008,1.5534752594947543,1.0
285,285,BAJFINANCE,EQ,2018-07-04,2321.1,2333.0,2345.0,2306.55,2326.3,2331.4,2329.71,916379,2134896393.0,33159,254318,27.75,2018,7,0.443755116,No change,2275.142857142857,2209.2058823529405,2305.3714285714277,43.1434758160818,43.1434758160818,2391.658380203592,2219.0844769392647,-0.06858122588940888,1.6669918276213311,-0.0262553016000008,1.4810596156143756,-1.0
286,286,BAJFINANCE,EQ,2018-07-05,2331.4,2339.0,2349.0,2322.4,2329.0,2330.15,2335.77,688785,1608840632.0,26219,269751,39.16,2018,7,-0.053615853,No change,2283.2142857142867,2214.514705882352,2308.6964285714284,43.13028324061768,43.13028324061768,2394.956995052664,2222.435862090193,-0.37836682342881184,1.14536686186703,0.4836809155999992,0.4565031792971509,1.0
287,287,BAJFINANCE,EQ,2018-07-06,2330.15,2338.8,2355.0,2324.0,2345.7,2345.7,2343.93,690617,1618754749.0,26206,179892,26.05,2018,7,0.667339013,Slight positive,2291.607142857143,2221.5808823529405,2316.0214285714287,39.714973509715854,39.714973509715854,2395.45137559086,2236.5914815519964,0.29502308876345285,1.333907056798623,0.4267939461999992,0.3974981970209329,1.0
288,288,BAJFINANCE,EQ,2018-07-09,2345.7,2359.0,2363.2,2337.0,2344.45,2348.05,2350.69,551695,1296866603.0,26391,202430,36.69,2018,7,0.100183314,No change,2299.2833333333333,2227.4264705882338,2321.553571428572,38.26917550659206,38.26917550659206,2398.091922441756,2245.0152204153874,-0.46417973717676214,1.1210954214805229,0.41896029299999926,0.40489622963998717,1.0
289,289,BAJFINANCE,EQ,2018-07-10,2348.05,2360.0,2382.0,2350.0,2367.0,2366.35,2370.44,784134,1858743300.0,45628,308333,39.32,2018,7,0.779370116,Slight positive,2304.8095238095248,2235.8955882352934,2328.592857142857,36.650573807757176,36.650573807757176,2401.8940047583715,2255.2917095273433,0.26906779661016567,1.3617021276595744,0.3874063411999992,0.3578305217029849,-1.0
290,290,BAJFINANCE,EQ,2018-07-11,2366.35,2365.9,2382.0,2345.0,2354.3,2355.6,2364.85,594805,1406621874.0,54305,255550,42.96,2018,7,-0.454286137,No change,2309.302380952381,2243.5676470588232,2335.6035714285713,30.937178680732426,30.937178680732426,2397.477928790036,2273.7292140671066,-0.4353522972230518,1.5778251599147122,0.20779809059999926,0.5138448584125253,1.0
291,291,BAJFINANCE,EQ,2018-07-12,2355.6,2375.0,2429.0,2360.35,2417.2,2415.0,2406.92,1396150,3360424151.0,69112,396651,28.41,2018,7,2.521650535,Positive,2318.0619047619048,2252.361764705882,2341.2428571428572,37.52003494103261,37.52003494103261,2416.2829270249217,2266.2027872607914,1.6842105263157894,2.908466964645078,0.7228513681999993,1.1197458020442408,1.0
292,292,BAJFINANCE,EQ,2018-07-13,2415.0,2433.85,2475.0,2422.2,2474.0,2468.6,2450.71,1390485,3407674158.0,54821,388552,27.94,2018,7,2.219461698,Positive,2328.792857142857,2263.3514705882353,2346.814285714285,49.34176896741189,49.34176896741189,2445.497823649109,2248.130747779461,1.4277790332189741,2.179836512261588,1.0332759051999991,1.300986792458776,1.0
293,293,BAJFINANCE,EQ,2018-07-16,2468.6,2475.0,2499.4,2460.0,2471.0,2472.3,2481.26,1172644,2909633439.0,50502,473561,40.38,2018,7,0.149882525,No change,2337.778571428572,2274.975,2354.3107142857143,59.60648576793199,59.60648576793199,2473.5236858215785,2235.0977427498497,-0.10909090909090174,1.6016260162601663,1.0432157473999992,1.2922359125487444,-1.0
294,294,BAJFINANCE,EQ,2018-07-17,2472.3,2475.0,2492.25,2435.6,2475.0,2469.15,2461.04,944686,2324909337.0,43638,359847,38.09,2018,7,-0.127411722,No change,2348.5404761904765,2285.283823529412,2363.857142857143,66.6486016274864,66.6486016274864,2497.1543461121155,2230.55993960217,-0.2363636363636327,2.3259155854820204,0.8618593797999992,1.397837446672752,1.0
295,295,BAJFINANCE,EQ,2018-07-18,2469.15,2478.2,2523.05,2471.35,2495.0,2488.75,2496.47,1405478,3508737467.0,56900,479715,34.13,2018,7,0.7937954359999999,Slight positive,2358.928571428572,2296.4264705882347,2379.146428571429,69.12810144462918,69.12810144462918,2517.4026314606867,2240.8902256821702,0.4257122104753524,2.091974022295518,1.1114756943999993,1.2017331510949962,1.0
296,296,BAJFINANCE,EQ,2018-07-19,2488.75,2503.9,2537.0,2357.5,2511.0,2520.2,2464.93,4889817,12053039307.0,169587,563753,11.53,2018,7,1.26368659,Positive,2370.947619047619,2309.4500000000007,2395.1357142857146,74.20589191973019,74.20589191973019,2543.547498125175,2246.723930446254,0.6509844642357813,7.613997879109226,0.8598829053999992,0.934709939507567,1.0
297,297,BAJFINANCE,EQ,2018-07-20,2520.2,2521.0,2745.0,2486.85,2721.95,2721.35,2656.7,7361274,19556662675.0,267359,1246778,16.94,2018,7,7.981509404,Bull run,2393.038095238096,2328.8176470588237,2425.264285714285,109.5991251870036,109.5991251870036,2644.4625360882933,2206.066035340278,7.947243157477188,10.380601966342969,2.012292446599999,3.3809614543457536,1.0
298,298,BAJFINANCE,EQ,2018-07-23,2721.35,2720.0,2797.0,2717.0,2751.65,2755.8,2767.3,3551888,9829125801.0,128093,713723,20.09,2018,7,1.265915814,Positive,2413.0261904761905,2348.0882352941176,2456.3142857142857,136.17347876396317,136.17347876396317,2728.661243242212,2183.9673281863597,1.316176470588242,2.9444239970555763,2.235499104399999,3.2620163520540864,-1.0
299,299,BAJFINANCE,EQ,2018-07-24,2755.8,2749.0,2758.0,2687.25,2716.0,2713.35,2709.44,2778837,7529100200.0,87382,1413818,50.88,2018,7,-1.5403875459999998,Negative,2428.3952380952387,2364.344117647059,2483.5964285714285,147.0492270587288,147.0492270587288,2777.694882688886,2189.497974453971,-1.2968352128046594,2.632803051446646,1.9529039395999992,3.565027174215573,-1.0
300,300,BAJFINANCE,EQ,2018-07-25,2713.35,2727.0,2778.3,2692.0,2699.8,2705.05,2738.22,1884105,5159100379.0,85845,463879,24.62,2018,7,-0.305894927,No change,2444.4761904761913,2380.09705882353,2510.375,151.0378884584862,151.0378884584862,2812.4507769169722,2208.2992230830278,-0.8049138247157982,3.2057949479940633,1.732965866999999,3.6862735597525345,-1.0
301,301,BAJFINANCE,EQ,2018-07-26,2705.05,2695.0,2728.4,2654.8,2697.95,2681.65,2688.94,2185905,5877766748.0,68161,1360654,62.25,2018,7,-0.865048705,Slight negative,2460.9595238095244,2394.65,2534.371428571429,149.54223446942342,149.54223446942342,2833.455897510276,2235.2869596325822,-0.49536178107606343,2.7723368992014428,1.3072188079999991,3.8722604804748553,1.0
302,302,BAJFINANCE,EQ,2018-07-27,2681.65,2685.0,2724.5,2667.05,2719.0,2713.7,2699.63,958703,2588146466.0,53334,283590,29.58,2018,7,1.195159696,Positive,2481.8642857142863,2408.2794117647063,2560.489285714285,146.39527784861005,146.39527784861005,2853.279841411505,2267.698730017065,1.0689013035381683,2.154065353105484,-0.050051133600000776,1.2483087285867314,-1.0
303,303,BAJFINANCE,EQ,2018-07-30,2713.7,2715.55,2722.6,2666.0,2674.1,2678.0,2686.12,822162,2208425410.0,38160,300109,36.5,2018,7,-1.315547039,Negative,2500.038095238096,2420.5367647058824,2582.75,138.0612071621678,138.0612071621678,2858.8724143243358,2306.6275856756642,-1.3827769696746581,2.1230307576894187,-0.5663437042000007,1.0920187171688043,1.0
304,304,BAJFINANCE,EQ,2018-07-31,2678.0,2672.0,2708.9,2668.05,2704.0,2697.9,2694.64,711174,1916354715.0,50897,280343,39.42,2018,7,0.74309186,Slight positive,2519.0071428571428,2434.267647058823,2607.2000000000007,124.37066961923355,124.37066961923355,2855.9413392384668,2358.458660761533,0.9693113772455124,1.5310807518599692,-0.10964782300000078,1.0598377194299673,1.0
305,305,BAJFINANCE,EQ,2018-08-01,2697.9,2715.0,2771.65,2702.7,2715.0,2722.8,2740.14,1584541,4341862105.0,63007,406920,25.68,2018,8,0.922940064,Slight positive,2538.135714285715,2448.372058823529,2629.185714285715,114.60304135541143,114.60304135541143,2858.3917969965382,2399.9796315748918,0.2872928176795647,2.5511525511525615,0.13611917519999922,1.1422282715853698,-1.0
306,306,BAJFINANCE,EQ,2018-08-02,2722.8,2714.3,2726.25,2680.0,2682.2,2683.85,2698.79,781173,2108222306.0,46270,311982,39.94,2018,8,-1.4305127080000002,Negative,2554.919047619048,2460.1441176470585,2644.560714285715,105.47733474828811,105.47733474828811,2855.5153837822913,2433.606044789139,-1.1218362008621106,1.7257462686567164,0.023026374599999167,1.2851838509540632,-1.0
307,307,BAJFINANCE,EQ,2018-08-03,2683.85,2700.0,2709.0,2660.25,2681.0,2681.3,2685.24,741852,1992051358.0,37652,235547,31.75,2018,8,-0.095012762,No change,2571.640476190477,2473.030882352941,2659.4892857142863,93.30967296416449,93.30967296416449,2846.1086316426154,2472.869939785957,-0.6925925925925859,1.8325345362277983,-0.23500811700000082,1.108367926657162,1.0
308,308,BAJFINANCE,EQ,2018-08-06,2681.3,2693.9,2707.95,2666.45,2694.8,2696.25,2684.06,622905,1671917046.0,37436,282331,45.32,2018,8,0.55756536,Slight positive,2588.333333333334,2485.55,2675.7107142857144,75.76555737314901,75.76555737314901,2827.2418290320124,2524.1795995394164,0.08723412153383232,1.5563764555870165,0.13961436279999917,0.9582296418393963,1.0
309,309,BAJFINANCE,EQ,2018-08-07,2696.25,2705.0,2754.5,2682.0,2752.8,2747.35,2720.98,1166483,3173977317.0,44224,366212,31.39,2018,8,1.895224849,Positive,2607.3476190476194,2499.6544117647063,2694.182142857143,55.48847630585293,55.48847630585293,2805.159095468849,2583.205190245437,1.5656192236598858,2.7032065622669648,0.37004096059999914,1.2374689077668624,1.0
310,310,BAJFINANCE,EQ,2018-08-08,2747.35,2755.2,2819.65,2752.0,2809.95,2813.15,2792.42,2113934,5903001139.0,86177,484910,22.94,2018,8,2.395035216,Positive,2628.62380952381,2515.998529411765,2715.107142857144,36.98254191630613,36.98254191630613,2789.072226689756,2641.142059024531,2.103295586527304,2.458212209302329,0.6644599909999992,1.5400331716648952,1.0
311,311,BAJFINANCE,EQ,2018-08-09,2813.15,2824.0,2846.05,2800.0,2825.45,2830.15,2829.62,1147083,3245810295.0,41311,199239,17.37,2018,8,0.604304783,Slight positive,2651.221428571429,2530.530882352941,2722.8785714285723,48.14286716989956,48.14286716989956,2819.1643057683714,2626.5928370887727,0.21777620396600889,1.6446428571428635,1.0714234891999994,1.03361262986566,-1.0
312,312,BAJFINANCE,EQ,2018-08-10,2830.15,2816.0,2837.4,2791.25,2815.0,2808.45,2813.25,877508,2468649319.0,43329,297799,33.94,2018,8,-0.7667438120000001,Slight negative,2669.9571428571435,2542.8205882352936,2726.639285714286,52.74846763565757,52.74846763565757,2832.136220985601,2621.142350442971,-0.2681107954545519,1.6533811016569668,0.9370772791999993,1.245136664472196,-1.0
313,313,BAJFINANCE,EQ,2018-08-13,2808.45,2807.95,2807.95,2754.2,2760.3,2760.4,2773.19,809365,2244526813.0,36853,397860,49.16,2018,8,-1.7109081519999998,Negative,2683.8523809523817,2554.3808823529403,2730.0000000000005,53.33224598248592,53.33224598248592,2836.6644919649725,2623.3355080350284,-1.6934062216207457,1.9515648827245662,0.48338257679999935,1.7349397961424509,1.0
314,314,BAJFINANCE,EQ,2018-08-14,2760.4,2763.3,2837.5,2763.3,2830.2,2830.2,2818.04,1051658,2963619047.0,48387,252388,24.0,2018,8,2.528619041,Positive,2700.895238095239,2568.9308823529395,2738.9392857142857,59.01437627511421,59.01437627511421,2856.9680382645147,2620.910533164057,2.4210183476278226,2.685195237578251,0.6100614151999993,1.8807924086263368,1.0
315,315,BAJFINANCE,EQ,2018-08-16,2830.2,2832.0,2908.0,2822.05,2856.2,2856.6,2872.05,2229727,6403885253.0,103069,651822,29.23,2018,8,0.932796269,Slight positive,2719.3452380952385,2586.045588235293,2751.4357142857148,64.24160354763495,64.24160354763495,2879.918921380984,2622.9525071904445,0.8686440677966069,3.04565829804574,0.31761362579999924,1.630944366469623,-1.0
316,316,BAJFINANCE,EQ,2018-08-17,2856.6,2866.0,2885.0,2841.5,2851.2,2851.2,2859.54,688133,1967747140.0,34708,186767,27.14,2018,8,-0.189035917,No change,2736.6047619047617,2602.364705882352,2761.2571428571428,68.40449225334125,68.40449225334125,2898.066127363825,2624.4481583504603,-0.5163991625959589,1.5308815766320605,0.15894548579999926,1.6346667972727251,-1.0
317,317,BAJFINANCE,EQ,2018-08-20,2851.2,2877.95,2877.95,2836.3,2840.85,2839.75,2854.02,665480,1899292162.0,37545,238282,35.81,2018,8,-0.401585297,No change,2751.821428571429,2618.252941176469,2772.8107142857148,66.90398165271517,66.90398165271517,2906.618677591145,2639.002750980284,-1.3273336923851984,1.4684624334520198,0.2319771887999993,1.590531993281886,1.0
318,318,BAJFINANCE,EQ,2018-08-21,2839.75,2840.85,2883.0,2824.8,2871.9,2871.8,2853.59,951549,2715331871.0,46240,296876,31.2,2018,8,1.128620477,Positive,2758.985714285715,2634.449999999999,2785.232142857143,68.05938189760117,68.05938189760117,2921.3509066523447,2649.1133790619397,1.0894626608233549,2.0603228547153716,0.7998829145999993,1.1764086511932683,1.0
319,319,BAJFINANCE,EQ,2018-08-23,2871.8,2889.0,2909.0,2871.3,2891.05,2893.85,2894.11,1675920,4850295485.0,49545,279617,16.68,2018,8,0.767811129,Slight positive,2765.5595238095248,2650.9926470588225,2797.45,71.26723003541561,71.26723003541561,2939.984460070831,2654.9155399291685,0.167878158532361,1.3129941141643093,0.4477213321999994,0.6942910705403372,1.0
320,320,BAJFINANCE,EQ,2018-08-24,2893.85,2892.0,2943.4,2891.05,2920.5,2916.6,2925.6,1327710,3884349778.0,52356,284007,21.39,2018,8,0.7861499390000001,Slight positive,2775.238095238096,2668.241176470588,2814.075,69.86224288388499,69.86224288388499,2953.79948576777,2674.3505142322297,0.8506224066390009,1.810760796250494,0.4183920661999993,0.6713969691800747,1.0
321,321,BAJFINANCE,EQ,2018-08-27,2916.6,2939.4,2959.0,2925.05,2958.0,2950.75,2941.26,976004,2870685847.0,51962,371017,38.01,2018,8,1.170883906,Positive,2786.9380952380952,2686.036764705882,2833.3214285714284,67.54738141676104,67.54738141676104,2968.41619140495,2698.226665737906,0.3861332244675753,1.1606639202748608,0.6903760307999993,0.6384540684517299,-1.0
322,322,BAJFINANCE,EQ,2018-08-28,2950.75,2982.0,2982.0,2925.8,2937.0,2932.6,2949.26,1233742,3638620531.0,85123,536642,43.5,2018,8,-0.615097856,Slight negative,2798.8880952380955,2703.2294117647057,2850.203571428571,59.73788729582788,59.73788729582788,2969.6793460202266,2730.727796836915,-1.6566063044936314,1.9208421628272545,0.6476735189999994,0.7302840877401887,1.0
323,323,BAJFINANCE,EQ,2018-08-29,2932.6,2930.0,2994.0,2930.0,2990.0,2985.5,2970.21,1402583,4165961335.0,67059,515888,36.78,2018,8,1.803860056,Positive,2811.8309523809526,2721.4397058823524,2867.2142857142853,62.05900550953693,62.05900550953693,2991.3322967333593,2743.0962746952114,1.89419795221843,2.1843003412969284,0.7827214347999993,0.8870635587920208,-1.0
324,324,BAJFINANCE,EQ,2018-08-30,2985.5,2993.9,2993.9,2920.95,2928.0,2926.75,2948.54,1452996,4284215480.0,88899,666392,45.86,2018,8,-1.967844582,Negative,2823.6761904761906,2738.238235294117,2875.328571428571,61.872656798768645,61.872656798768645,2999.0738850261077,2751.583257831033,-2.242893884231273,2.497475136513815,0.2355902925999993,1.5179060981396078,-1.0
325,325,BAJFINANCE,EQ,2018-08-31,2926.75,2935.0,2954.85,2841.1,2856.0,2856.6,2877.94,1357206,3905962686.0,103666,512949,37.79,2018,8,-2.396856582,Negative,2831.2333333333336,2751.226470588235,2877.217857142856,60.78120789778722,60.78120789778722,2998.7802729384307,2755.6554413472822,-2.6712095400340745,4.003730949280208,-0.4010110116000007,1.8585283298808721,-1.0
326,326,BAJFINANCE,EQ,2018-09-03,2856.6,2880.0,2880.0,2715.3,2720.1,2724.05,2794.49,2516840,7033272632.0,108879,1127671,44.81,2018,9,-4.640131625,Among top losers,2831.292857142857,2758.739705882352,2871.1892857142852,71.38690942959809,71.38690942959809,3013.963104573481,2728.415466855089,-5.414930555555549,6.065628107391442,-1.5632141178000007,2.374985255456892,1.0
327,327,BAJFINANCE,EQ,2018-09-04,2724.05,2724.0,2777.65,2683.5,2748.0,2746.3,2726.23,2606992,7107269892.0,108019,608250,23.33,2018,9,0.8167985170000001,Slight positive,2834.266666666667,2766.7985294117643,2870.1821428571425,73.14792601070712,73.14792601070712,3016.477994878557,2723.8862908357282,0.8186490455212988,3.5084777343022204,-1.2768348432000007,2.594113051982627,-1.0
328,328,BAJFINANCE,EQ,2018-09-05,2746.3,2740.15,2764.8,2668.0,2704.45,2716.9,2712.53,1728455,4688483551.0,70749,435147,25.18,2018,9,-1.07053126,Negative,2835.961904761905,2774.0852941176463,2862.089285714286,83.45333605942973,83.45333605942973,3028.995957833145,2695.182613595426,-0.8484936956006057,3.6281859070464835,-1.8517131064000008,1.9885387301264397,-1.0
329,329,BAJFINANCE,EQ,2018-09-06,2716.9,2729.0,2731.5,2671.4,2672.2,2684.1,2695.89,1147879,3094561116.0,46641,360465,31.4,2018,9,-1.207258272,Negative,2835.3833333333337,2779.8308823529405,2849.767857142857,96.10194028125437,96.10194028125437,3041.971737705366,2657.5639765803485,-1.6452913155001865,2.249756681889642,-1.699595844400001,2.0064447619992003,1.0
330,330,BAJFINANCE,EQ,2018-09-07,2684.1,2698.4,2751.4,2672.6,2745.0,2744.2,2716.32,1264436,3434609995.0,56453,227156,17.97,2018,9,2.239111807,Positive,2835.2333333333336,2786.4191176470586,2842.125,100.14885603631343,100.14885603631343,3042.422712072627,2641.827287927373,1.697302104951072,2.948439721619404,-0.7724021666000009,2.589984902371686,-1.0
331,331,BAJFINANCE,EQ,2018-09-10,2744.2,2732.0,2738.0,2596.0,2607.6,2615.65,2655.39,1570179,4169441415.0,77016,516987,32.93,2018,9,-4.684425333,Among top losers,2825.8285714285716,2783.3102941176458,2826.1178571428572,117.04220081652454,117.04220081652454,3060.2022587759066,2592.033455509808,-4.258784773060026,5.469953775038521,-0.7812609082000008,2.6065441144652883,-1.0
332,332,BAJFINANCE,EQ,2018-09-11,2615.65,2621.0,2668.8,2562.25,2600.0,2600.75,2619.05,3357660,8793882087.0,135043,728912,21.71,2018,9,-0.56964808,Slight negative,2814.904761904762,2778.7499999999986,2806.7571428571428,130.54368242843353,130.54368242843353,3067.84450771401,2545.6697780002755,-0.7726058756199924,4.158454483364238,-1.058550227600001,2.4638804816760187,-1.0
333,333,BAJFINANCE,EQ,2018-09-12,2600.75,2617.95,2636.95,2516.1,2588.9,2594.0,2577.54,2682340,6913828280.0,126357,586940,21.88,2018,9,-0.259540517,No change,2804.692857142857,2775.239705882352,2785.339285714286,139.44940656652494,139.44940656652494,3064.238098847336,2506.440472581236,-0.9148379457208816,4.803068240530977,-0.8963520790000009,2.489455758162092,1.0
334,334,BAJFINANCE,EQ,2018-09-14,2594.0,2630.5,2683.5,2626.25,2678.0,2672.2,2651.42,1795131,4759643967.0,76712,424000,23.62,2018,9,3.01464919,Among top gainers,2800.4928571428572,2774.2735294117633,2767.8821428571428,137.03014211807147,137.03014211807147,3041.942427093286,2493.821858621,1.5852499524805101,2.1799143265111853,-0.05197058660000091,3.0176119543904747,-1.0
335,335,BAJFINANCE,EQ,2018-09-17,2672.2,2660.0,2660.0,2588.25,2596.0,2604.6,2613.75,1455320,3803840999.0,58481,264129,18.15,2018,9,-2.529750767,Negative,2789.75,2772.007352941176,2743.157142857143,132.65519917488987,132.65519917488987,3008.467541206923,2477.846744507363,-2.0827067669172967,2.7721433400946585,-1.005743101400001,2.8620732724417084,-1.0
336,336,BAJFINANCE,EQ,2018-09-18,2604.6,2610.0,2627.45,2559.0,2563.4,2570.4,2597.61,1449290,3764692760.0,59710,200650,13.84,2018,9,-1.313061507,Negative,2776.1214285714286,2767.792647058823,2717.285714285714,128.10813555587424,128.10813555587424,2973.5019853974627,2461.0694431739653,-1.5172413793103414,2.6748729972645493,-0.331470336200001,2.064847240062777,-1.0
337,337,BAJFINANCE,EQ,2018-09-19,2570.4,2585.0,2597.7,2486.5,2499.0,2499.55,2534.22,1894557,4801231359.0,80228,490995,25.92,2018,9,-2.75638033,Negative,2759.376190476191,2762.544117647058,2682.5750000000007,115.0097968234992,115.0097968234992,2912.594593646999,2452.555406353001,-3.3056092843326814,4.472149607882558,-0.768816786200001,2.3410188355142996,-1.0
338,338,BAJFINANCE,EQ,2018-09-21,2499.55,2530.0,2557.0,2124.65,2392.9,2379.4,2393.26,5750880,13763335233.0,175965,1712779,29.78,2018,9,-4.806865236,Among top losers,2737.4547619047626,2753.176470588234,2643.478571428572,118.59709218494059,118.59709218494059,2880.6727557984527,2406.284387058691,-5.952569169960471,20.349233991480943,-1.6782817300000012,2.9082777247662888,-1.0
339,339,BAJFINANCE,EQ,2018-09-24,2379.4,2422.15,2422.45,2168.6,2235.0,2260.8,2241.78,7798172,17481775893.0,285804,2876991,36.89,2018,9,-4.984449861,Among top losers,2708.3595238095245,2739.588235294117,2600.9214285714293,141.01694212764323,141.01694212764323,2882.9553128267157,2318.887544316143,-6.66143715294263,11.70570875219035,-3.2781015402000007,1.5765743926701703,1.0
340,340,BAJFINANCE,EQ,2018-09-25,2260.8,2235.0,2330.35,2180.6,2297.75,2299.2,2269.68,5537396,12568134634.0,195380,1420566,25.65,2018,9,1.6985138,Positive,2680.042857142857,2728.274999999999,2570.5750000000007,157.2596111163311,157.2596111163311,2885.0942222326626,2256.055777767338,2.872483221476502,6.867375951572961,-2.4324486268000007,2.7646597610442347,1.0
341,341,BAJFINANCE,EQ,2018-09-26,2299.2,2329.0,2353.95,2295.1,2299.05,2315.55,2329.47,2728756,6356543237.0,121960,1082430,39.67,2018,9,0.71111691,Slight positive,2651.4214285714293,2717.5176470588226,2539.807142857143,162.29195659619853,162.29195659619853,2864.3910560495397,2215.2232296647453,-0.5775010734220617,2.564158424469518,-2.0276129434000008,3.097696381376065,-1.0
342,342,BAJFINANCE,EQ,2018-09-27,2315.55,2323.4,2323.4,2192.15,2209.35,2204.2,2246.48,2796294,6281818985.0,104324,1012275,36.2,2018,9,-4.808792727,Among top losers,2615.871428571429,2703.045588235293,2503.1857142857143,176.48214055270353,176.48214055270353,2856.149995391121,2150.2214331803075,-5.130412326762515,5.987272768743015,-2.438095422800001,3.3445579394078058,-1.0
343,343,BAJFINANCE,EQ,2018-09-28,2204.2,2232.0,2248.0,2117.0,2178.55,2168.0,2188.27,3831096,8383461388.0,136482,793224,20.7,2018,9,-1.642319209,Negative,2579.461904761905,2686.00588235294,2466.3214285714284,189.2274015714764,189.2274015714764,2844.776231714381,2087.866625428476,-2.867383512544803,6.188001889466226,-1.8051862174000006,3.072604362887662,1.0
344,344,BAJFINANCE,EQ,2018-10-01,2168.0,2168.0,2233.35,2052.2,2218.0,2208.5,2130.49,4821772,10272717489.0,156061,1248652,25.9,2018,10,1.868081181,Positive,2542.461904761905,2668.222058823528,2428.057142857143,182.76684059745725,182.76684059745725,2793.590824052057,2062.5234616622283,1.868081180811808,8.827112367215676,-0.43468000900000076,2.817682115306038,1.0
345,345,BAJFINANCE,EQ,2018-10-03,2208.5,2200.0,2329.95,2166.05,2222.05,2232.2,2257.64,5567701,12569886813.0,171390,2307249,41.44,2018,10,1.0731265559999998,Positive,2509.3880952380955,2650.635294117646,2400.667857142857,181.2170082516227,181.2170082516227,2763.1018736461024,2038.233840639612,1.4636363636363554,7.56676900348559,-0.5597574578000007,2.7111839194976985,-1.0
346,346,BAJFINANCE,EQ,2018-10-04,2232.2,2169.0,2212.0,2118.55,2167.1,2179.15,2164.77,4002718,8664965903.0,125340,1016254,25.39,2018,10,-2.37657916,Negative,2477.1285714285723,2632.126470588234,2370.553571428572,180.4387744705,180.4387744705,2731.4311203695715,2009.676022487572,0.467957584140161,4.41103584999173,-1.1772966718000009,2.7009729273026215,-1.0
347,347,BAJFINANCE,EQ,2018-10-05,2179.15,2160.0,2214.6,1963.25,1965.0,2023.3,2112.81,3470441,7332376311.0,126458,727272,20.96,2018,10,-7.151871142,Bear drop,2443.759523809525,2610.447058823529,2329.789285714286,190.27278512963284,190.27278512963284,2710.334855973552,1949.2437154550205,-6.328703703703706,12.802750541194444,-1.6459123548000008,3.556360225896395,-1.0
348,348,BAJFINANCE,EQ,2018-10-08,2023.3,1992.0,2090.0,1912.2,1962.0,1974.85,2005.81,5966669,11967997564.0,241495,1324407,22.2,2018,10,-2.394602876,Negative,2407.02380952381,2585.289705882353,2279.9785714285713,184.94278191488308,184.94278191488308,2649.8641352583372,1910.0930075988047,-0.8609437751004062,9.29819056584039,-1.796369088200001,3.572048805239873,1.0
